Age,Gender,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level,Night_Usage,Social_to_Edu_Ratio,Gaming_to_Social_Ratio,Weekend_Overuse,Phone_Obsessiveness,Sleep_Deficit,Usage_Bin,Usage_Group,Anxiety_Class,Depression_Class,Anxiety_Level_Class,Depression_Level_Class
19,0,0,7.6,7.5,61,0,2.1,4,8,4,1,0.6,100,16,2.1,2.4,0.8,3,7,5.6,10.0,7.0,1.7222222222222223,1.096774193548387,-2.0,5.882352941176471,0.5,"(6, 8]",6–8,0,1,0,1
17,0,5,3.2,5.9,60,5,0.7,3,9,2,0,1.6,102,19,3.0,0.2,0.0,3,5,4.8,9.3,1.6,4.0,0.3,1.5999999999999996,5.1,2.0999999999999996,"(2, 4]",2–4,0,1,0,1
14,2,1,5.8,9.7,90,3,0.7,9,2,10,1,0.7,133,12,2.5,1.8,1.0,0,8,5.6,10.0,5.1,1.75,0.7999999999999999,-0.20000000000000018,10.23076923076923,-1.6999999999999993,"(4, 6]",4–6,1,0,1,0
19,0,3,4.3,6.6,68,3,1.4,5,7,7,0,0.8,150,6,2.4,1.4,0.0,2,3,9.8,9.0,3.5,3.4,0.7058823529411765,5.500000000000001,21.428571428571427,1.4000000000000004,"(4, 6]",4–6,0,1,0,1
13,1,0,6.5,4.5,90,8,2.6,4,5,6,0,1.5,82,19,2.8,2.5,1.3,2,3,2.0,10.0,5.0,1.6521739130434783,0.9210526315789475,-4.5,4.1,3.5,"(6, 8]",6–8,0,0,0,0
15,0,1,4.3,7.8,73,7,0.0,3,4,10,1,2.0,69,15,2.7,1.5,0.6,1,1,7.5,9.0,2.3,2.3125,0.6756756756756757,3.2,4.3125,0.20000000000000018,"(4, 6]",4–6,0,0,0,0
19,2,2,3.5,5.6,86,3,1.6,1,7,3,0,0.5,65,8,0.5,1.2,0.0,3,2,7.6,5.3,3.0,1.5,1.4666666666666668,4.1,7.222222222222222,2.4000000000000004,"(2, 4]",2–4,0,1,0,1
13,1,5,5.9,8.1,65,8,0.3,5,10,1,1,1.8,140,17,2.3,3.2,0.5,1,1,7.5,10.0,4.1000000000000005,2.1999999999999997,1.272727272727273,1.5999999999999996,7.777777777777778,-0.09999999999999964,"(4, 6]",4–6,0,1,0,1
15,1,0,2.5,3.4,87,1,1.1,7,3,2,0,1.3,55,12,3.9,1.3,3.0,2,8,7.9,9.5,1.2,1.225,0.4693877551020407,5.4,4.230769230769231,4.6,"(2, 4]",2–4,1,0,1,0
14,0,0,5.5,5.7,92,7,0.6,10,10,5,0,1.2,91,12,2.3,0.9,1.4,0,1,3.9,10.0,4.3,1.375,0.5757575757575758,-1.6,7.0,2.3,"(4, 6]",4–6,1,1,1,1
18,2,1,4.2,6.3,51,1,1.2,1,1,4,0,0.0,27,8,1.9,1.5,0.4,1,8,10.6,6.6,4.2,2.0714285714285716,0.8620689655172414,6.3999999999999995,3.0,1.7000000000000002,"(4, 6]",4–6,0,0,0,0
16,1,5,0.0,7.1,78,3,0.3,8,10,8,0,0.4,22,14,4.0,2.3,0.3,1,1,7.3,6.0,-0.4,3.846153846153846,0.6599999999999999,7.3,1.4666666666666666,0.9000000000000004,,,1,1,1,1
16,0,0,8.3,3.3,54,4,0.3,1,1,3,1,0.2,75,8,2.1,2.2,1.1,1,9,5.8,10.0,8.100000000000001,1.4761904761904763,1.032258064516129,-2.500000000000001,8.333333333333334,4.7,"(8, 10]",8–10,0,0,0,0
17,2,3,6.1,7.6,75,8,1.7,5,1,9,0,0.4,69,18,2.3,0.5,1.4,4,2,8.4,10.0,5.699999999999999,1.375,0.4545454545454546,2.3000000000000007,3.6315789473684212,0.40000000000000036,"(6, 8]",6–8,0,0,0,0
14,1,0,4.4,6.0,98,9,1.8,8,5,4,1,1.0,95,14,3.7,1.8,1.8,3,3,6.8,10.0,3.4000000000000004,1.6785714285714288,0.5957446808510638,2.3999999999999995,6.333333333333333,2.0,"(4, 6]",4–6,1,0,1,0
15,1,0,2.2,5.5,72,4,1.4,5,1,1,0,1.1,131,5,1.9,1.5,1.7,4,4,4.7,6.5,1.1,1.074074074074074,0.8620689655172414,2.5,21.833333333333332,2.5,"(2, 4]",2–4,0,0,0,0
15,0,2,7.0,8.2,68,4,0.6,3,5,7,0,1.1,148,17,3.5,2.1,1.3,2,1,5.4,10.0,5.9,1.956521739130435,0.6888888888888889,-1.5999999999999996,8.222222222222221,-0.1999999999999993,"(6, 8]",6–8,0,0,0,0
14,1,5,3.8,6.8,78,7,1.4,2,9,2,1,1.2,43,7,2.0,2.3,0.7,0,2,8.0,7.0,2.5999999999999996,1.7647058823529411,1.0999999999999999,4.2,5.375,1.2000000000000002,"(2, 4]",2–4,0,1,0,1
14,1,4,5.7,6.2,99,3,0.5,6,10,1,1,1.2,36,6,3.0,1.0,0.7,2,2,6.4,8.5,4.5,2.3529411764705883,0.5,0.7000000000000002,5.142857142857143,1.7999999999999998,"(4, 6]",4–6,1,1,1,1
15,0,3,9.1,6.0,56,7,0.1,10,1,1,1,0.0,120,9,1.5,2.3,1.5,0,8,3.4,10.0,9.1,1.0,1.3199999999999998,-5.699999999999999,12.0,2.0,"(8, 10]",8–10,1,0,1,0
19,2,0,2.8,7.1,64,1,0.1,4,2,4,1,0.8,109,12,3.1,1.0,1.6,4,7,4.6,7.9,1.9999999999999998,1.5769230769230766,0.48780487804878053,1.7999999999999998,8.384615384615385,0.9000000000000004,"(2, 4]",2–4,0,0,0,0
18,0,2,2.2,6.0,83,2,1.4,8,1,6,1,0.5,92,16,1.1,2.0,1.0,2,5,4.4,7.3,1.7000000000000002,1.05,1.4285714285714286,2.2,5.411764705882353,2.0,"(2, 4]",2–4,1,0,1,0
18,0,1,7.0,5.1,96,5,1.8,2,8,4,1,0.8,142,7,3.0,2.3,0.8,3,10,4.7,10.0,6.2,2.2222222222222223,0.825,-2.3,17.75,2.9000000000000004,"(6, 8]",6–8,0,1,0,1
16,1,3,4.8,8.6,59,5,0.7,5,6,1,1,0.6,93,9,1.6,3.0,1.7,0,8,6.2,8.8,4.2,0.9629629629629629,1.5384615384615383,1.4000000000000004,9.3,-0.5999999999999996,"(4, 6]",4–6,0,1,0,1
15,1,4,7.9,9.7,84,8,1.1,3,2,1,0,0.7,47,20,4.7,1.0,0.6,2,6,6.8,10.0,7.2,3.5625,0.3508771929824561,-1.1000000000000005,2.238095238095238,-1.6999999999999993,"(6, 8]",6–8,0,0,0,0
15,0,3,3.9,7.0,90,2,1.0,6,5,7,1,0.5,143,16,2.4,0.3,0.0,4,6,5.2,9.2,3.4,3.4,0.3823529411764706,1.3000000000000003,8.411764705882353,1.0,"(2, 4]",2–4,1,0,1,0
13,1,4,5.2,6.4,61,10,2.4,5,6,8,1,0.8,136,7,2.6,3.5,0.7,1,1,5.7,10.0,4.4,2.1176470588235294,1.25,0.5,17.0,1.5999999999999996,"(4, 6]",4–6,0,1,0,1
15,1,2,5.9,7.4,84,8,0.6,10,2,1,0,1.5,49,12,2.0,1.7,0.2,1,10,4.1,9.3,4.4,2.5,0.9,-1.8000000000000007,3.769230769230769,0.5999999999999996,"(4, 6]",4–6,1,0,1,0
14,1,2,2.1,4.6,57,1,1.0,3,6,7,1,1.0,86,13,2.3,2.1,0.8,1,9,5.4,8.5,1.1,1.8333333333333333,0.9393939393939394,3.3000000000000003,6.142857142857143,3.4000000000000004,"(2, 4]",2–4,0,1,0,1
18,2,4,4.3,7.8,78,8,1.6,6,1,10,1,0.9,42,19,2.0,0.0,0.8,1,9,7.6,7.0,3.4,1.6666666666666665,0.3333333333333333,3.3,2.1,0.20000000000000018,"(4, 6]",4–6,1,0,1,0
16,2,4,5.6,6.9,96,8,0.5,10,1,1,0,1.2,87,17,3.7,0.3,0.8,1,10,6.5,10.0,4.3999999999999995,2.611111111111111,0.2765957446808511,0.9000000000000004,4.833333333333333,1.0999999999999996,"(4, 6]",4–6,1,0,1,0
18,1,2,5.0,8.5,55,9,0.3,8,4,7,0,0.7,133,5,1.8,0.1,2.2,4,7,6.0,6.3,4.3,0.8749999999999999,0.3928571428571429,1.0,22.166666666666668,-0.5,"(4, 6]",4–6,1,0,1,0
19,0,3,6.0,6.9,77,10,0.7,4,6,5,1,0.9,54,7,2.6,0.2,2.2,2,5,8.2,7.8,5.1,1.125,0.3333333333333333,2.1999999999999993,6.75,1.0999999999999996,"(4, 6]",4–6,0,1,0,1
18,0,0,3.3,8.7,72,9,1.4,10,4,5,1,0.0,144,9,1.7,0.6,0.7,1,4,10.4,5.9,3.3,1.5882352941176472,0.5925925925925926,7.1000000000000005,14.4,-0.6999999999999993,"(2, 4]",2–4,1,0,1,0
19,1,0,4.2,8.3,81,7,1.6,9,10,8,1,0.4,96,20,1.9,3.8,0.3,1,10,5.3,10.0,3.8000000000000003,2.230769230769231,1.6551724137931034,1.0999999999999996,4.571428571428571,-0.3000000000000007,"(4, 6]",4–6,1,1,1,1
17,1,1,5.0,7.1,74,9,1.7,9,9,5,1,1.0,66,18,3.1,2.2,0.2,0,9,9.3,10.0,4.0,3.4166666666666665,0.7804878048780489,4.300000000000001,3.473684210526316,0.9000000000000004,"(4, 6]",4–6,1,1,1,1
19,0,0,7.3,4.9,73,6,0.8,10,9,8,1,1.2,33,15,2.5,0.6,0.6,0,3,7.0,10.0,6.1,2.1875,0.4571428571428572,-0.2999999999999998,2.0625,3.0999999999999996,"(6, 8]",6–8,1,1,1,1
17,2,2,7.0,5.0,50,9,2.1,5,10,1,0,1.3,51,19,2.5,1.8,1.8,3,10,7.9,10.0,5.7,1.25,0.7999999999999999,0.9000000000000004,2.55,3.0,"(6, 8]",6–8,0,1,0,1
18,1,0,3.0,3.1,66,7,0.0,3,6,9,0,1.4,33,20,3.4,1.6,1.2,2,6,5.5,10.0,1.6,2.0,0.5909090909090908,2.5,1.5714285714285714,4.9,"(2, 4]",2–4,0,1,0,1
17,2,3,6.1,4.6,85,4,1.4,5,2,7,1,0.1,39,5,2.6,0.4,1.2,2,5,5.8,8.6,6.0,1.6363636363636362,0.38888888888888884,-0.2999999999999998,6.5,3.4000000000000004,"(6, 8]",6–8,0,0,0,0
18,2,0,3.4,4.4,85,7,0.2,9,7,7,0,0.0,51,20,2.6,0.0,2.0,3,6,4.7,8.8,3.4,1.2,0.2777777777777778,1.3000000000000003,2.4285714285714284,3.5999999999999996,"(2, 4]",2–4,1,1,1,1
15,2,2,6.3,6.9,71,3,0.4,6,9,5,0,0.8,32,17,2.5,2.8,2.3,2,6,4.2,10.0,5.5,1.0606060606060606,1.0857142857142856,-2.0999999999999996,1.7777777777777777,1.0999999999999996,"(6, 8]",6–8,1,1,1,1
18,0,5,4.7,8.6,73,7,1.4,10,6,8,0,0.7,115,10,2.8,1.7,0.9,3,6,7.3,9.2,4.0,2.0,0.7105263157894738,2.5999999999999996,10.454545454545455,-0.5999999999999996,"(4, 6]",4–6,1,1,1,1
19,2,3,6.1,5.3,75,6,0.4,7,8,5,0,1.8,58,12,5.0,0.2,0.9,0,4,5.3,10.0,4.3,3.1578947368421053,0.19999999999999998,-0.7999999999999998,4.461538461538462,2.7,"(6, 8]",6–8,1,1,1,1
17,2,0,5.2,5.7,53,6,0.1,5,6,4,0,1.1,24,7,3.5,0.6,0.6,2,2,4.8,8.3,4.1,2.8125,0.35555555555555557,-0.40000000000000036,3.0,2.3,"(4, 6]",4–6,0,1,0,1
14,0,2,4.4,3.0,94,3,0.0,2,1,2,1,0.2,142,8,3.4,1.0,1.3,4,7,7.3,10.0,4.2,1.9130434782608698,0.45454545454545453,2.8999999999999995,15.777777777777779,5.0,"(4, 6]",4–6,0,0,0,0
16,2,0,3.1,6.3,59,8,2.3,6,10,2,0,0.6,39,18,3.3,2.3,1.5,3,2,3.0,9.9,2.5,1.72,0.7674418604651163,-0.10000000000000009,2.0526315789473686,1.7000000000000002,"(2, 4]",2–4,1,1,1,1
15,2,3,6.1,5.8,99,7,1.7,8,7,7,0,0.2,66,19,4.2,0.0,1.3,2,7,8.9,10.0,5.8999999999999995,2.2608695652173916,0.1923076923076923,2.8000000000000007,3.3,2.2,"(6, 8]",6–8,1,1,1,1
16,1,5,7.7,3.5,71,10,0.0,2,2,5,1,0.9,32,19,4.2,2.8,1.4,2,5,5.6,10.0,6.8,2.166666666666667,0.7307692307692307,-2.1000000000000005,1.6,4.5,"(6, 8]",6–8,0,0,0,0
18,2,4,8.1,7.8,84,8,1.0,2,5,7,0,0.9,53,10,2.0,0.0,0.5,0,2,7.0,9.3,7.199999999999999,2.0,0.3333333333333333,-1.0999999999999996,4.818181818181818,0.20000000000000018,"(8, 10]",8–10,0,0,0,0
15,0,4,5.3,8.8,99,9,0.7,4,9,3,1,1.3,119,11,0.7,2.9,1.8,3,4,6.2,9.1,4.0,0.6071428571428572,2.2941176470588234,0.9000000000000004,9.916666666666666,-0.8000000000000007,"(4, 6]",4–6,0,1,0,1
13,2,3,4.0,6.0,51,2,1.0,4,6,3,1,0.3,113,20,3.7,1.9,0.0,3,4,7.4,10.0,3.7,4.7,0.6170212765957447,3.4000000000000004,5.380952380952381,2.0,"(2, 4]",2–4,0,1,0,1
14,0,1,4.5,6.2,97,6,0.8,3,10,10,0,1.0,90,7,3.1,0.4,0.0,0,8,8.9,8.1,3.5,4.1,0.34146341463414637,4.4,11.25,1.7999999999999998,"(4, 6]",4–6,0,1,0,1
15,1,1,5.4,6.1,80,10,1.3,1,5,8,1,0.8,108,13,1.3,0.7,1.2,2,6,1.4,9.1,4.6000000000000005,1.0454545454545452,0.7391304347826088,-4.0,7.714285714285714,1.9000000000000004,"(4, 6]",4–6,0,0,0,0
18,0,5,5.0,5.0,77,9,0.4,7,1,8,0,0.4,124,9,3.0,1.5,0.1,1,9,7.5,10.0,4.6,3.6363636363636362,0.625,2.5,12.4,3.0,"(4, 6]",4–6,1,0,1,0
16,0,1,4.5,3.1,74,7,0.8,2,8,4,1,1.2,45,12,2.2,3.0,0.7,4,7,5.4,10.0,3.3,1.8823529411764708,1.25,0.9000000000000004,3.4615384615384617,4.9,"(4, 6]",4–6,0,1,0,1
16,2,5,2.9,8.0,76,0,1.6,4,7,6,1,0.7,128,5,1.5,0.2,0.7,3,4,3.6,4.2,2.2,1.4705882352941178,0.48,0.7000000000000002,21.333333333333332,0.0,"(2, 4]",2–4,0,1,0,1
19,1,4,4.5,8.7,100,2,1.9,5,10,5,0,1.0,127,6,2.7,2.4,1.0,0,2,5.5,9.0,3.5,1.85,0.9189189189189189,1.0,18.142857142857142,-0.6999999999999993,"(4, 6]",4–6,0,1,0,1
18,0,5,7.1,7.7,99,10,0.2,3,1,9,0,0.7,96,13,5.0,1.6,1.0,2,7,6.7,10.0,6.3999999999999995,3.0,0.43333333333333335,-0.39999999999999947,6.857142857142857,0.2999999999999998,"(6, 8]",6–8,0,0,0,0
18,1,2,5.4,9.2,57,0,1.6,3,5,3,0,0.1,66,14,1.7,0.1,1.1,2,6,8.9,6.7,5.300000000000001,1.2857142857142858,0.40740740740740744,3.5,4.4,-1.1999999999999993,"(4, 6]",4–6,0,0,0,0
13,0,1,5.5,9.3,57,8,1.3,2,4,10,1,0.8,119,19,2.5,1.0,0.5,2,6,5.1,10.0,4.7,2.3333333333333335,0.5714285714285714,-0.40000000000000036,5.95,-1.3000000000000007,"(4, 6]",4–6,0,0,0,0
15,1,2,1.9,6.3,61,1,2.0,7,3,5,0,1.0,26,20,1.6,1.7,1.9,0,2,8.0,6.6,0.8999999999999999,0.896551724137931,1.0384615384615385,6.1,1.2380952380952381,1.7000000000000002,"(0, 2]",0–2,1,0,1,0
18,2,0,3.7,7.1,64,0,1.4,3,10,5,0,0.9,148,16,2.1,2.8,1.7,0,7,6.2,10.0,2.8000000000000003,1.1481481481481481,1.225806451612903,2.5,8.705882352941176,0.9000000000000004,"(2, 4]",2–4,0,1,0,1
16,0,5,6.7,4.6,85,7,1.2,8,7,1,1,2.1,115,5,2.2,1.7,0.9,1,4,4.7,10.0,4.6,1.6842105263157896,0.84375,-2.0,19.166666666666668,3.4000000000000004,"(6, 8]",6–8,1,1,1,1
14,2,5,4.5,5.6,95,3,0.0,1,6,4,0,1.0,27,18,2.6,1.8,0.8,2,4,9.2,10.0,3.5,2.0,0.7777777777777777,4.699999999999999,1.4210526315789473,2.4000000000000004,"(4, 6]",4–6,0,1,0,1
18,2,1,7.8,8.0,61,1,0.5,1,3,2,1,1.1,89,18,2.9,0.5,0.8,1,1,8.8,10.0,6.699999999999999,2.1666666666666665,0.38461538461538464,1.0000000000000009,4.684210526315789,0.0,"(6, 8]",6–8,0,0,0,0
16,1,5,4.1,6.2,61,6,0.2,3,7,10,1,1.3,46,12,2.7,2.6,0.8,4,1,4.4,9.6,2.8,2.055555555555556,0.9729729729729729,0.3000000000000007,3.5384615384615383,1.7999999999999998,"(4, 6]",4–6,0,1,0,1
16,0,0,5.0,6.1,53,0,1.6,1,4,8,0,0.6,85,5,3.5,0.8,1.1,1,9,6.6,9.0,4.4,2.142857142857143,0.4,1.5999999999999996,14.166666666666666,1.9000000000000004,"(4, 6]",4–6,0,0,0,0
15,2,1,1.3,7.4,77,1,0.0,8,10,4,0,1.6,106,16,2.6,1.7,0.2,3,2,5.9,7.2,-0.30000000000000004,3.0,0.75,4.6000000000000005,6.235294117647059,0.5999999999999996,"(0, 2]",0–2,1,1,1,1
18,2,0,10.6,6.7,79,6,0.2,4,5,5,0,0.5,97,20,1.0,1.8,2.2,1,1,7.4,10.0,10.1,0.625,1.4,-3.1999999999999993,4.619047619047619,1.2999999999999998,"(10, 12]",10–12,0,0,0,0
14,2,5,4.7,5.6,65,10,2.2,8,4,5,0,1.5,125,13,3.3,0.4,0.1,3,10,7.9,10.0,3.2,3.9090909090909087,0.3255813953488372,3.2,8.928571428571429,2.4000000000000004,"(4, 6]",4–6,1,0,1,0
19,2,1,7.1,3.8,91,7,1.4,7,4,10,0,1.3,67,5,2.7,1.2,1.0,1,1,4.1,10.0,5.8,1.85,0.5945945945945946,-3.0,11.166666666666666,4.2,"(6, 8]",6–8,1,0,1,0
18,2,4,7.3,3.5,83,9,0.7,5,8,6,0,1.1,20,19,2.7,0.9,1.6,4,8,4.4,10.0,6.199999999999999,1.4230769230769231,0.5135135135135135,-2.8999999999999995,1.0,4.5,"(6, 8]",6–8,0,1,0,1
16,1,3,6.6,7.0,60,0,0.5,5,2,9,1,1.1,66,13,2.6,1.1,0.1,4,6,6.2,10.0,5.5,3.2727272727272725,0.5833333333333334,-0.39999999999999947,4.714285714285714,1.0,"(6, 8]",6–8,0,0,0,0
18,2,4,4.1,5.0,54,1,0.2,7,9,9,1,0.7,31,11,3.1,0.9,0.7,1,8,7.7,8.4,3.3999999999999995,2.411764705882353,0.4634146341463415,3.6000000000000005,2.5833333333333335,3.0,"(4, 6]",4–6,1,1,1,1
16,2,1,6.6,5.4,58,6,1.7,3,10,3,1,2.3,83,9,2.7,2.8,1.7,0,6,6.2,10.0,4.3,1.3703703703703702,1.027027027027027,-0.39999999999999947,8.3,2.5999999999999996,"(6, 8]",6–8,0,1,0,1
19,0,5,4.2,7.4,98,2,1.3,10,1,8,0,0.3,65,5,3.2,1.9,1.0,1,7,14.0,7.9,3.9000000000000004,2.1,0.6904761904761905,9.8,10.833333333333334,0.5999999999999996,"(4, 6]",4–6,1,0,1,0
13,0,2,8.2,6.9,50,6,0.9,6,7,1,0,1.2,22,7,1.4,0.7,1.4,0,3,3.1,8.7,6.999999999999999,1.0,0.7083333333333334,-5.1,2.75,1.0999999999999996,"(8, 10]",8–10,1,1,1,1
14,0,4,6.5,4.9,90,10,1.6,8,7,4,0,1.1,46,13,3.0,1.3,0.0,4,9,8.7,10.0,5.4,4.0,0.575,2.1999999999999993,3.2857142857142856,3.0999999999999996,"(6, 8]",6–8,1,1,1,1
14,1,0,4.3,8.4,61,10,0.0,2,1,8,1,1.1,147,9,1.9,1.1,0.0,3,10,4.2,7.8,3.1999999999999997,2.9,0.7241379310344828,-0.09999999999999964,14.7,-0.40000000000000036,"(4, 6]",4–6,0,0,0,0
16,1,0,4.7,4.9,90,1,1.0,3,3,5,1,1.8,101,12,2.1,1.6,1.2,2,6,6.4,10.0,2.9000000000000004,1.409090909090909,0.8387096774193549,1.7000000000000002,7.769230769230769,3.0999999999999996,"(4, 6]",4–6,0,0,0,0
16,0,3,6.6,5.4,51,3,0.7,2,3,10,1,1.5,114,11,2.1,1.9,0.9,1,9,4.1,10.0,5.1,1.6315789473684212,0.9354838709677419,-2.5,9.5,2.5999999999999996,"(6, 8]",6–8,0,0,0,0
15,1,0,5.6,8.0,70,6,0.3,7,10,8,0,1.1,128,15,2.0,2.3,0.9,4,3,7.2,10.0,4.5,1.5789473684210527,1.0999999999999999,1.6000000000000005,8.0,0.0,"(4, 6]",4–6,1,1,1,1
19,1,2,4.4,6.1,76,2,0.8,3,2,3,1,1.4,58,7,3.6,1.0,0.7,4,8,6.0,8.5,3.0000000000000004,2.705882352941176,0.4347826086956522,1.5999999999999996,7.25,1.9000000000000004,"(4, 6]",4–6,0,0,0,0
19,0,3,3.1,5.7,53,10,0.4,3,7,5,1,0.5,46,16,3.2,2.1,0.5,2,3,4.6,9.7,2.6,2.8000000000000003,0.7380952380952381,1.4999999999999996,2.7058823529411766,2.3,"(2, 4]",2–4,0,1,0,1
15,0,4,4.3,6.7,93,8,1.1,2,10,9,0,1.9,74,12,3.1,0.2,0.5,0,3,2.9,8.1,2.4,2.733333333333333,0.29268292682926833,-1.4,5.6923076923076925,1.2999999999999998,"(4, 6]",4–6,0,1,0,1
13,1,5,7.4,4.3,97,1,1.7,4,5,5,1,1.7,69,6,1.1,1.4,0.2,1,5,2.3,10.0,5.7,1.7500000000000002,1.1428571428571428,-5.1000000000000005,9.857142857142858,3.7,"(6, 8]",6–8,0,0,0,0
14,0,3,6.2,5.2,65,9,1.0,8,3,6,0,1.0,104,8,1.7,2.6,0.9,4,1,6.2,10.0,5.2,1.4210526315789476,1.3333333333333333,0.0,11.555555555555555,2.8,"(6, 8]",6–8,1,0,1,0
19,1,5,4.3,5.8,88,7,2.1,10,3,6,0,0.7,126,9,2.4,1.2,0.8,0,3,6.0,9.3,3.5999999999999996,1.8888888888888888,0.6470588235294118,1.7000000000000002,12.6,2.2,"(4, 6]",4–6,1,0,1,0
16,2,2,6.5,4.7,71,5,0.0,7,2,9,0,1.0,138,13,3.6,0.5,0.5,1,10,5.2,10.0,5.5,3.0666666666666664,0.32608695652173914,-1.2999999999999998,9.857142857142858,3.3,"(6, 8]",6–8,1,0,1,0
15,1,4,3.4,8.9,86,9,1.4,7,8,6,0,2.4,43,13,2.5,2.2,1.2,2,3,3.4,7.1,1.0,1.5909090909090908,0.9142857142857144,0.0,3.0714285714285716,-0.9000000000000004,"(2, 4]",2–4,1,1,1,1
16,2,2,4.9,6.8,56,1,0.9,2,7,5,1,0.6,86,11,2.8,2.0,0.7,4,5,8.7,10.0,4.300000000000001,2.235294117647059,0.7894736842105263,3.799999999999999,7.166666666666667,1.2000000000000002,"(4, 6]",4–6,0,1,0,1
18,2,1,8.7,5.4,86,0,0.7,1,8,6,1,0.7,141,19,2.2,0.4,0.0,1,4,5.2,10.0,7.999999999999999,3.2,0.43749999999999994,-3.499999999999999,7.05,2.5999999999999996,"(8, 10]",8–10,0,1,0,1
16,0,3,8.2,5.3,65,6,1.7,3,10,7,1,1.3,90,10,2.6,1.7,1.5,0,2,4.0,10.0,6.8999999999999995,1.44,0.75,-4.199999999999999,8.181818181818182,2.7,"(8, 10]",8–10,0,1,0,1
16,0,1,5.7,6.5,69,10,0.0,3,10,3,0,0.7,57,9,3.0,0.6,0.8,0,10,8.0,9.0,5.0,2.2222222222222223,0.4,2.3,5.7,1.5,"(4, 6]",4–6,0,1,0,1
13,2,2,6.6,4.6,80,9,0.8,3,4,3,1,0.8,144,6,1.4,2.3,0.8,4,6,6.3,10.0,5.8,1.3333333333333333,1.375,-0.2999999999999998,20.571428571428573,3.4000000000000004,"(6, 8]",6–8,0,0,0,0
16,1,4,4.9,4.6,59,0,2.5,10,5,5,1,1.1,94,16,3.4,0.7,1.3,4,1,5.7,10.0,3.8000000000000003,1.9130434782608698,0.3863636363636363,0.7999999999999998,5.529411764705882,3.4000000000000004,"(4, 6]",4–6,1,0,1,0
16,1,1,5.8,6.3,64,9,0.5,5,1,7,1,1.1,35,12,2.8,1.4,1.3,2,7,7.3,10.0,4.699999999999999,1.6521739130434783,0.631578947368421,1.5,2.6923076923076925,1.7000000000000002,"(4, 6]",4–6,0,0,0,0
19,1,5,7.1,7.0,83,2,1.7,5,6,2,0,0.9,75,15,2.1,1.3,0.5,1,9,8.3,10.0,6.199999999999999,2.066666666666667,0.7419354838709676,1.200000000000001,4.6875,1.0,"(6, 8]",6–8,0,1,0,1
14,0,2,6.3,7.6,58,2,0.5,1,6,6,0,1.3,34,5,1.4,1.8,1.9,4,7,5.2,7.4,5.0,0.8275862068965517,1.1666666666666667,-1.0999999999999996,5.666666666666667,0.40000000000000036,"(6, 8]",6–8,0,1,0,1
19,0,4,5.1,5.8,71,1,1.4,5,2,3,1,0.8,133,15,3.3,0.0,1.2,2,9,1.0,10.0,4.3,1.9545454545454544,0.23255813953488372,-4.1,8.3125,2.2,"(4, 6]",4–6,0,0,0,0
16,2,0,9.0,7.1,73,5,0.4,9,5,6,1,1.9,29,19,2.5,2.5,1.1,4,7,5.7,10.0,7.1,1.6666666666666665,1.0,-3.3,1.45,0.9000000000000004,"(8, 10]",8–10,1,0,1,0
14,0,3,4.2,8.1,78,1,1.6,9,3,7,0,0.4,110,11,4.9,1.3,0.9,2,1,2.2,10.0,3.8000000000000003,3.105263157894737,0.38983050847457623,-2.0,9.166666666666666,-0.09999999999999964,"(4, 6]",4–6,1,0,1,0
17,2,1,2.9,6.2,50,1,0.6,2,8,9,0,1.5,56,5,3.0,1.1,0.8,1,6,5.2,6.0,1.4,2.2222222222222223,0.525,2.3000000000000003,9.333333333333334,1.7999999999999998,"(2, 4]",2–4,0,1,0,1
15,0,1,3.1,4.6,90,9,0.9,5,3,5,1,1.5,85,6,1.8,3.1,1.4,4,8,3.2,8.6,1.6,1.1666666666666667,1.4642857142857142,0.10000000000000009,12.142857142857142,3.4000000000000004,"(2, 4]",2–4,0,0,0,0
15,0,2,5.5,6.5,67,10,0.9,10,2,4,0,1.8,120,14,2.8,1.1,1.8,0,7,3.9,10.0,3.7,1.3571428571428572,0.5526315789473685,-1.6,8.0,1.5,"(4, 6]",4–6,1,0,1,0
19,0,3,6.4,5.0,74,1,2.3,1,4,5,1,0.9,66,16,1.9,2.6,0.7,0,4,7.6,10.0,5.5,1.7058823529411764,1.2413793103448276,1.1999999999999993,3.8823529411764706,3.0,"(6, 8]",6–8,0,0,0,0
15,0,1,6.0,7.7,97,6,1.8,2,10,6,1,0.8,144,13,2.3,2.4,0.7,3,3,6.2,10.0,5.2,1.9411764705882353,1.0303030303030303,0.20000000000000018,10.285714285714286,0.2999999999999998,"(4, 6]",4–6,0,1,0,1
14,2,5,4.4,7.0,91,6,1.4,4,7,5,0,0.3,104,11,4.2,1.5,0.8,4,6,5.0,10.0,4.1000000000000005,2.888888888888889,0.4807692307692307,0.5999999999999996,8.666666666666666,1.0,"(4, 6]",4–6,0,1,0,1
